distrito_cod;setor_cod;quadra_cod;lote_cod;unidade_cod;matricula;area_construida_unid;area_edicula;utilizacao;tipo;alinhamento;posicao;estrutura;cobertura;paredes;conservacao;isencao_iptu;isencao_taxas;valor_venal_informado;valor_venal_2020;;inst_sanitaria;inst_eletrica
1;8;137;4;1;;40,13;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;17.688,78;;INT.SIMPL.;APARENTE
1;8;137;5;1;;64,54;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;34.122,12;;INT.SIMPL.;EMBUTIDA
1;8;137;6;1;;53,87;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Isento;Isento;;21.534,81;;INT.SIMPL.;APARENTE
1;8;137;7;1;;41,53;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;13.382,12;;INT.SIMPL.;APARENTE
1;8;138;1;1;;44,08;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;19.918,78;;INT.COMPL.;EMBUTIDA
1;8;138;2;1;;38,62;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;17.502,77;;INT.SIMPL.;EMBUTIDA
1;8;139;3;1;;46,71;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;22.671,59;;INT.SIMPL.;EMBUTIDA
1;8;140;1;1;;90,32;0;Residencial;CASA;FRENTE;GEMINADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;39.204,25;;INT.SIMPL.;EMBUTIDA
1;8;140;2;1;;88,61;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;32.486,24;;INT.SIMPL.;APARENTE
1;8;140;4;1;;42,43;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;20.000,03;;INT.SIMPL.;EMBUTIDA
1;8;140;5;1;;38,8;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;18.845,80;;EXTERNA;EMBUTIDA
1;8;140;6;1;;76,36;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;34.385,35;;EXTERNA;APARENTE
1;8;140;7;1;;64,03;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;21.855,84;;INT.SIMPL.;APARENTE
1;8;140;8;1;;54,61;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;29.045,73;;INT.SIMPL.;EMBUTIDA
1;8;140;9;1;;39,69;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;16.853,14;;INT.SIMPL.;APARENTE
1;8;140;10;1;;57,34;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;21.300,52;;INT.SIMPL.;APARENTE
1;8;140;11;1;;128,71;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;57.281,86;;EXTERNA;EMBUTIDA
1;8;140;12;1;;73,78;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;38.892,56;;INT.COMPL.;EMBUTIDA
1;8;140;14;1;;56,48;0;Residencial;CASA;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;22.802,39;;INT.SIMPL.;EMBUTIDA
1;8;140;15;1;;64,81;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;39.446,86;;INT.COMPL.;EMBUTIDA
1;8;140;16;1;;44,2;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;19.751,98;;INT.SIMPL.;EMBUTIDA
1;8;140;17;1;;157,86;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;60.535,12;;INT.SIMPL.;EMBUTIDA
1;8;140;18;1;;70,69;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;32.115,81;;INT.SIMPL.;EMBUTIDA
1;8;140;19;1;;60,98;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;21.228,96;;INT.SIMPL.;APARENTE
1;8;140;20;1;;76,77;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;37.928,41;;INT.SIMPL.;EMBUTIDA
1;8;141;10;1;;66,09;0;Terreno Vago;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;19.361,38;;INT.SIMPL.;APARENTE
1;8;141;35;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;6.486,15;;;
1;8;142;10;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;6.137,17;;;
1;8;142;20;1;;73,5;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.419,86;;INT.SIMPL.;EMBUTIDA
1;8;142;45;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;6.714,28;;;
1;8;142;71;1;;49,66;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;24.305,75;;INT.SIMPL.;EMBUTIDA
1;8;142;81;1;;91,55;0;Terreno Vago;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;36.315,03;;INT.SIMPL.;EMBUTIDA
1;8;142;91;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;6.643,35;;;
1;8;143;10;1;;67,15;0;Terreno Vago;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;31.554,32;;INT.SIMPL.;EMBUTIDA
1;8;143;35;1;;68,9;0;Terreno Vago;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;28.018,05;;INT.SIMPL.;INEXISTE
1;8;143;62;1;;84,88;0;Terreno Vago;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;44.272,17;;INT.SIMPL.;EMBUTIDA
1;8;143;72;1;;80,94;0;Terreno Vago;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;32.265,19;;INT.SIMPL.;EMBUTIDA
1;8;143;82;1;;91,58;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;38.199,85;;INT.SIMPL.;EMBUTIDA
1;8;144;12;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;6.993,76;;;
1;8;144;24;1;;76,32;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;29.581,05;;INT.SIMPL.;EMBUTIDA
1;8;144;36;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;6.993,76;;;
1;8;144;48;1;;76,51;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;28.638,17;;INT.SIMPL.;EMBUTIDA
1;8;144;65;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;5.391,15;;;
1;8;144;87;1;;89,43;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;33.489,57;;INT.SIMPL.;EMBUTIDA
1;8;144;99;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;5.651,52;;;
1;8;144;110;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;5.651,52;;;
1;8;144;123;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.844,16;;;
1;8;144;135;1;;98,09;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;37.099,98;;INT.SIMPL.;EMBUTIDA
1;8;144;165;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.995,54;;;
1;8;144;192;1;;75,33;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;51.565,66;;+1 INTERNA;EMBUTIDA
1;8;144;202;1;;168,75;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;54.946,37;;INT.SIMPL.;EMBUTIDA
1;8;144;212;1;;29,92;0;Residencial;APARTAMENTO;FRENTE;CONJUGADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;10.438,68;;INT.SIMPL.;APARENTE
1;8;144;222;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.289,10;;;
1;8;144;232;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.289,10;;;
1;8;144;242;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.289,10;;;
1;8;144;268;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Isento;Isento;;0;;;
1;8;145;10;1;;52,05;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;28.740,63;;INT.SIMPL.;EMBUTIDA
1;8;145;20;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.289,10;;;
1;8;145;30;1;;107,17;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;74.168,23;;+1 INTERNA;EMBUTIDA
1;8;145;40;1;;90,23;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;42.437,71;;INT.SIMPL.;EMBUTIDA
1;8;145;50;1;;108,37;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;42.784,78;;INT.SIMPL.;EMBUTIDA
1;8;145;60;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.289,10;;;
1;8;145;70;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.289,10;;;
1;8;145;100;1;;92,22;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;71.368,78;;+1 INTERNA;EMBUTIDA
1;8;145;126;1;;51,25;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;21.652,42;;INT.SIMPL.;EMBUTIDA
1;8;145;136;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.087,26;;;
1;8;145;146;1;;220,16;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;67.262,52;;INT.SIMPL.;EMBUTIDA
1;8;145;157;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;5.193,51;;;
1;8;145;168;1;;119,72;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;59.562,07;;INT.SIMPL.;EMBUTIDA
1;8;145;175;1;;58,4;0;Residencial;CASA;FUNDOS;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;22.764,16;;INT.SIMPL.;EMBUTIDA
1;8;145;190;1;;118,58;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;47.508,64;;INT.SIMPL.;EMBUTIDA
1;8;145;212;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;7.400,80;;;
1;8;145;223;1;;67,03;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;51.107,04;;INT.SIMPL.;EMBUTIDA
1;8;145;240;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;9.326,27;;;
1;8;145;260;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Isento;Isento;;0;;;
1;8;146;23;1;;75,39;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;27.279,53;;INT.SIMPL.;EMBUTIDA
1;8;146;45;1;;68,37;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;31.470,42;;INT.SIMPL.;EMBUTIDA
1;8;146;55;1;;0;0;Comercial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.603,72;;;
1;8;146;65;1;;0;0;Comercial;LOJA;FRENTE;CONJUGADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;4.541,40;;INT.SIMPL.;EMBUTIDA
1;8;146;75;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;4.541,40;;;
1;8;146;103;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;5.921,06;;;
1;8;146;117;1;;59,56;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;26.001,22;;INT.SIMPL.;EMBUTIDA
1;8;146;127;1;;36,24;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;19.317,93;;INT.SIMPL.;APARENTE
1;8;146;149;1;;71,08;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;37.357,64;;INT.SIMPL.;EMBUTIDA
1;8;146;160;1;;69,72;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;27.780,16;;INT.SIMPL.;EMBUTIDA
1;8;146;171;1;;88,79;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;34.359,63;;INT.SIMPL.;EMBUTIDA
1;8;147;9;1;;40,07;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;22.478,69;;INT.SIMPL.;EMBUTIDA
1;8;147;19;1;;67,62;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;35.737,76;;INT.SIMPL.;EMBUTIDA
1;8;147;29;1;;32,06;0;Terreno Vago;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;17.691,08;;INT.SIMPL.;EMBUTIDA
1;8;147;39;1;;53,18;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;32.130,87;;INT.SIMPL.;EMBUTIDA
1;8;147;49;1;;40,23;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;23.010,50;;INT.SIMPL.;EMBUTIDA
1;8;147;68;1;;59,02;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;22.072,88;;INT.SIMPL.;APARENTE
1;8;148;20;1;;0;0;Terreno Vago;;FRENTE;ISOLADA;CONCRETO;ESPECIAL;ALVENARIA;;Isento;Isento;;0;;INT.COMPL.;EMBUTIDA
1;8;148;30;1;;114;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;52.931,55;;INT.SIMPL.;EMBUTIDA
1;8;148;43;1;;83,01;0;Residencial;CASA;FRENTE;CONJUGADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;36.412,43;;INT.COMPL.;EMBUTIDA
1;8;148;79;1;;0;0;Terreno Vago;;FRENTE;ISOLADA;CONCRETO;ESPECIAL;ALVENARIA;;Isento;Isento;;0;;INT.COMPL.;EMBUTIDA
1;8;149;13;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;30.112,01;;;
1;8;149;38;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;149;53;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;149;78;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;149;103;1;;179,95;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;146.769,60;;INT.COMPL.;EMBUTIDA
1;8;149;128;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;149;153;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;149;218;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;27.753,00;;;
1;8;149;286;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;46.948,83;;;
1;8;149;314;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;149;339;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;149;364;1;;334,58;0;Terreno Vago;CASA;FRENTE;CONJUGADA;CONCRETO;ZINCO/PALH;ALVENARIA;;Tributável;Tributável;;304.708,69;;+1 INTERNA;EMBUTIDA
1;8;149;389;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;25.230,00;;;
1;8;149;414;1;;88,3;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;LAJE;ALVENARIA;;Tributável;Tributável;;82.805,13;;INT.SIMPL.;EMBUTIDA
1;8;149;439;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;25.230,00;;;
1;8;149;464;1;;137,32;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;106.558,82;;INT.SIMPL.;EMBUTIDA
1;8;149;500;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;42.050,00;;;
1;8;150;537;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;41.782,14;;;
1;8;150;574;1;;224;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;204.926,96;;+1 INTERNA;EMBUTIDA
1;8;150;605;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;37.845,00;;;
1;8;150;628;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;25.230,00;;;
1;8;150;654;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;25.230,00;;;
1;8;150;683;1;;150,96;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;125.688,43;;INT.SIMPL.;EMBUTIDA
1;8;150;711;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;150;736;1;;183,67;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;144.813,40;;+1 INTERNA;EMBUTIDA
1;8;150;768;1;;360,53;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;344.741,13;;+1 INTERNA;EMBUTIDA
1;8;150;794;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;58.870,00;;;
1;8;150;821;1;;243;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA FIBR;TAIPA;;Tributável;Tributável;;201.471,15;;INT.SIMPL.;EMBUTIDA
1;8;150;849;1;;210,65;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;227.889,80;;+1 INTERNA;EMBUTIDA
1;8;150;936;1;;72,42;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;100.974,23;;INT.SIMPL.;EMBUTIDA
1;8;150;965;1;;177,9;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;160.066,82;;INT.SIMPL.;EMBUTIDA
1;8;150;994;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;58.870,00;;;
1;8;150;1023;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;58.870,00;;;
1;8;150;1066;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;58.870,00;;;
1;8;151;1075;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;25.490,71;;;
1;8;151;1103;1;;431,56;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;310.827,91;;+1 INTERNA;EMBUTIDA
1;8;151;1131;1;;206,75;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;164.244,27;;+1 INTERNA;EMBUTIDA
1;8;151;1160;1;;159,68;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;133.552,75;;+1 INTERNA;EMBUTIDA
1;8;151;1189;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;151;1278;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;31.799,22;;;
1;8;151;1297;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;151;1326;1;;523,35;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;336.554,15;;+1 INTERNA;EMBUTIDA
1;8;151;1354;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.052,35;;;
1;8;151;1389;1;;305;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;228.307,20;;+1 INTERNA;EMBUTIDA
1;8;151;1508;1;;377,51;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;ESPECIAL;ALVENARIA;;Tributável;Tributável;;383.011,02;;+1 INTERNA;EMBUTIDA
1;8;151;1550;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;CONCRETO;ESPECIAL;ALVENARIA;;Tributável;Tributável;;28.335,81;;INT.COMPL.;EMBUTIDA
1;8;151;1579;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.905,96;;;
1;8;151;1608;1;;229,23;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;126.351,84;;+1 INTERNA;EMBUTIDA
1;8;151;1637;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;151;1666;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;151;1695;1;;159,62;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;133.513,62;;+1 INTERNA;EMBUTIDA
1;8;151;1729;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;151;1753;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;151;1782;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;151;1807;1;;10,89;0;Residencial;APARTAMENTO;FRENTE;ISOLADA;ALVENARIA;TELHA FIBR;ALVENARIA;;Tributável;Tributável;;34.763,95;;INEXISTE;APARENTE
1;8;152;1838;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;35.792,96;;;
1;8;152;1871;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;40.178,78;;;
1;8;152;1909;1;;88,45;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;97.860,84;;INT.SIMPL.;EMBUTIDA
1;8;152;1937;1;;250;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;203.188,78;;+1 INTERNA;EMBUTIDA
1;8;152;1972;1;;0;0;Residencial;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;42.533,58;;;
1;8;152;2073;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;29.435,00;;;
1;8;152;2128;1;;157,82;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;136.967,13;;+1 INTERNA;EMBUTIDA
1;8;152;2179;1;;126,25;0;Residencial;CASA;FRENTE;ISOLADA;ALVENARIA;TELHA BARR;MADEIRA;;Tributável;Tributável;;83.936,95;;+1 INTERNA;EMBUTIDA
1;8;152;2219;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;33.126,99;;;
1;8;152;2252;1;;0;0;Terreno Vago;CASA;FRENTE;ISOLADA;;;;;Tributável;Tributável;;40.708,61;;;
1;8;152;2285;1;;278,73;0;Residencial;CASA;FRENTE;ISOLADA;CONCRETO;TELHA BARR;ALVENARIA;;Tributável;Tributável;;171.656,72;;+1 INTERNA;EMBUTIDA
